text	label	cer	pol	tense
서긍의 이런 평가로 미루어 보아 이자겸에게서 군자다운 면모가 전혀 없었던 것은 아님을 유추해볼 수 있다.	1	0	2	0
또한 fineGPx-OnAir 전국 확대 실시는 파인드라이브 iQ 기종에는 2월 중에, M720, M740, M760 기종에는 3월 중에 패치가 배포된다.	0	1	2	2
그러나 현실은 그가 아직도 첩첩산중에 홀로 고립된 모습이다.	0	1	2	1
＂하지만 많은 투자자들은 이를 못 참고 단기적으로 감정에 치우쳐 대응하다 보니 투자를 망치곤 하지요.＂ 	2	1	2	1
그래서 북한은 신기술 산업의 새로운 거점 및 시장이 될 수 있는 잠재력이 크다.	1	1	2	1
특히 이 제품은 한대의 휴대폰으로 2개의 전화번호를 각각 독립적으로 사용할 수 있는 투폰 서비스를 지원한다고 회사측은 강조했다.	1	1	2	0
＇의미의 지도 : 믿음의 구조＇, ＇12가지 인생의 법칙＇ 등을 통해 우리에게도 잘 알려진 작가이기도 합니다.	2	1	2	1
＂세라마이드가 줄어서 늘어지고, 가렵고, 건조한 갱년기 피부를 살리는 방법 있을까요?＂	2	0	0	1
그러나 다음 날 아침 황무지 같은 벌판을 한참이나 달려 도착한 아이다호 시골 동네는 썰렁했다.	0	1	2	0
＇주식＇과 ＇어린이＇를 묶어 ＇주(株)린이＇라는 신조어까지 생겼다.	0	1	2	0
늘상 긴박한 의사결정 상황에 대처해야 하기 때문이다.	1	1	2	1
국내에서 스포츠방송은 지상파 방송 3사는 물론이고, SBS 스포츠(SBS Espn 변경), SBS 골프, MBC Espn(MBC 스포츠플러스 변경) 등 스포츠전문 케이블 채널과 스카이 KBS 등 위성 채널 등에서 제공하고 있다.	0	1	2	1
노멀, 챌린지, 익스트림 난이도로 구성되며 무기 외에도 각종 강화장치와 윈터코인 등이 보상으로 주어진다.	0	1	2	2
사람들이 마음을 주는 건 한 정치인의 근사한 모습, 혹은 가슴을 휘어잡는 생각과 생각을 전달하는 언변 때문일지도 모른다.	1	0	2	1
집안 분위기는 점점 암울해져 가고 있었다.	0	1	2	0
2007년 국회의원들 반대로 국회의원은 빠진 채 자치단체장과 지방의원들만 주민소환법의 대상이 됐다.	0	1	2	0
정용환 원자력융합기술개발부장은 우리나라가 원자력발전을 시작한 이후 30년 넘게 전량 수입하고 있는 핵연료 피복관의 국산화를 시도한 주인공이다.	0	1	2	1
오히려 현재 우리 국민의 생명을 위협하는 것은 무인기가 아니라 스커드, 노동 등의 탄도미사일이고 서울 불바다를 공언하게 만든 장사정포와 방사포들이다.	0	1	2	1
이후 법정관리에 들어가면 회생할 때까지 자금지원이 다시 필요하다.	0	1	2	1
이는 단일 올림픽 최다 금메달 획득 기록이다.	0	1	2	0
연구진은 문화체육관광부에서 태권도 업무를 담당하는 스포츠유산과와 여러 차례의 회의를 통해 정책적 방향성과의 균형을 유지했다.	0	1	2	0
오늘은 푸른나무내과 이규진 원장님과 역류성식도염의 원인과 치료 및 예방 방법에 대하여 자세히 알아 보았습니다.	2	1	2	0
영락제는 고려인이었던 공비의 아들이라는 설이 파다했다.	0	0	2	0
면적 0.123㎢의 바위섬인 이곳은 군산항에서 30km 남짓 떨어진 무인도로 0.014㎢ 크기의 부속 섬을 가지고 있다.	1	1	2	1
＂그래서 제가 목 디스크를 예방하고 완화하는 방법을 준비했는데요.＂	2	1	2	1
이 제품은 특히 500GB 하드디스크를 탑재, 저장공간을 넉넉하게 했으며 추가로 하드디스크를 장착할 수 있다.	1	1	2	2
현대자동차 제원표 표시연비는 LPG 7.4~7.6km/ℓ이지만 김 씨가 실제로 주행한 연비는 1리터당 8.6~ 8.9km/ℓ로 약 13% 이상 높게 주행했다.	0	1	2	0
그는 ＂과거에는 시도지사는 알아도 시·군·구의 장은 몰랐다＂면서 ＂코로나19를 거치면서 생활에 밀접한 정책들은 기초단체장이 해결할 수 있는 분야가 생각보다 많다는 게 알려졌을 것＂이라고 했다.	0	1	2	0
3월부터는 주택을 구입할 때 자금조달계획서 제출 대상이 확대된다.	0	0	2	2
문재인정부가 내놓은 26번의 부동산 정책은 좋은 반면교사 교과서가 될 것이다.	1	0	2	2
유몽인의 《어우야담》에 따르면, 그는 스스로 거울을 볼 때마다 “이 얼굴이 어찌 남자로서 복이 있는 상이라고 하겠는가”라고 실망스러워했다.	1	1	2	0
2003년 들어서면서 비(非)브라운관 매출이 브라운관 매출을 능가했다.	0	1	2	0
둘째, 밀수, 마약거래 등과 같은 비관측 경제(non-observed economy)도 국민소득에 포함되어야 하지만 정확한 계측이 불가능하기 때문에 국민소득에 포함되지 못합니다.	2	1	1	1
＂깨를 듬뿍 올려서 고소함을 극대화 시키는 건데요.＂	2	1	2	2
윤석열정부 인사를 놓고 검찰 출신 등 아는 사람만 중용한다는 비판이 나오고 있다.	0	1	2	1
＂목디스크가 있는 분들은 전문가와 상의 후 마사지를 받는 것이 좋습니다.＂	2	1	2	2
당연히 자주 볼 수 없는 전자책까지 조사하고 검토할 것으로 예측된다.	3	0	1	2
하지만 이러한 이혼사유가 이혼소송 시작 당시에도 계속되고 있는 경우라면 이러한 제척기간은 ＂실질적인 의미는 없다＂라고 봐야 한다. 	1	1	2	1
가제로 활동에 참여하게 되면 스트레스를 받을 것이다.	3	0	1	2
야당은 여당이 될 때를 생각해서, 여당은 야당이 될 때가 걱정돼서 적극적으로 나서지 못해 어정쩡한 상태로 방치된 것이다.	0	1	2	1
중장년층이 일자리 문제에 높은 관심을 갖고 있는 것은 지금의 50대가 은퇴 이후 ＇제2의 채용＇을 준비해야 하는 고령화 사회의 한 단면으로도 해석된다.	1	1	2	1
OECD 사례를 보더라도 보유세는 지방분권 전통이 강한 국가에서 높게 부과되는 경향이 있다.	0	1	2	1
1965년 완공된 신국제빌딩은 지하 4층~지상 9층 건물이다.	0	1	2	1
＂올 추석에는 해물잡채를 맛보시길 추천 드립니다.＂	2	1	2	1
이런 역이민자 중 17%는 국내에 취업하기 위해 귀국한 것으로 나타났을 만큼 국외 이민자·유학생 사이에 국내 취업 열기가 뜨겁다.	1	1	2	1
＇평화＇라는 단어는 참 낯설게 느껴진다.	1	1	2	1
행렬의 모습을 담은 반차도에 나타난 인원만도 1779명이다.	0	1	2	1
＂이 정도 크기가 한 입에 쏙 들어오고 양념도 잘 배요.＂	2	1	2	1
＂단, 물기 제거는 꼭 해주셔야 하고요.＂	2	1	2	2
경매에서 30억원대 작품을 낙찰받은 한 기업인은 세무조사 끝에 탈세 혐의로 250억원을 추징당하는 곤욕을 치르기도 했다.	0	1	2	0
불과 며칠 전 워싱턴 한미 외교장관회담에서 에너지 그리드(전력망)를 비롯한 농업과 사회간접자본(SOC) 분야의 대규모 경제협력 구상을 밝혔던 폼페이오로서는 당혹스러울 노릇이다.	1	1	2	0
선덕여왕은 사람의 능력을 볼 수 있는 지혜도 있었다. 	1	1	2	0
만 30세에 극단적 선택을 한 그는 한 캘리포니아 대규모 교회의 부목사이면서 ＇소망의 성가(Anthem of Hope)＇라는 정신 건강 비영리단체의 공동 창립자였다고 전해졌다.	0	1	2	0
G9에 따르면 같은 기간 동안 침낭, 캠핑매트는 394%, 캠핑, 야외용 테이블은 560%, 캠핑소품, 수납가방은 170% 정도 판매가 크게 늘었다.	1	1	2	1
＇자장면 마니아＇인 30대 자영업자 K씨는 요즘 불만이 많다.	0	1	2	1
천연기념물 260호인 강원도 평창군 미탄면 백룡동굴의 남근석 훼손사실(본보 8월31일자 27면 보도)과 관련, 문화재관리국과 경찰청은 1일 직원들을 현지에 파견하는 등 진상조사에 착수했다.	1	1	2	0
＂제 어깨도 엄지병원에서 좀 봐주시면 안 될까요?＂	2	0	2	2
통증을 조절에는 다양한 비스테로이드성 소염진통제(NSAIDS)를 사용할 수 있으며, 물리치료도 도움이 되는 것으로 알려져 있습니다.	2	1	2	1
NHN은 ＇그린 인터넷 캠페인＇을 실시하며 저작권 보호와 안전한 인터넷 사용을 위한 노력을 기울이고 있다.	1	1	2	1
＂여기 남아 있는 국물까지 다 넣어야 훨씬 더 달큼해지고 구수해집니다.＂	2	1	2	1
＂하지만 종종 정치적 리더들은 명확한 가이드라인 없이 기업의 자유를 제한하곤 합니다.＂	2	1	2	1
하지만 사람들은 추운 줄도 모르고 모여서 그의 죽음을 슬퍼했다. 	1	1	2	0
김 부사장이 주도적으로 이끌고 있던 태양광 제조기업 한화큐셀과 한화그룹 주축 계열사인 한화케미칼의 합병 회사인 ＇한화솔루션＇이 2020년 1월 출범한다.	0	1	2	1
삼성전자의 최지성 정보통신총괄 사장은 스페인 바르셀로나에서 열리고 있는 ＇2008 모바일 월드 콩그레스＇에서 기자간담회를 갖고 시장과 고객에게 더욱 가깝게 다가가는 삼성전자가 될 것이라며 이처럼 밝혔다.	0	1	2	0
펀드 열풍을 일으킨 인사이트펀드 수수료는 연 3.4%이며 1억원을 맡기면 매년 340만원씩 가져간다. 	0	1	2	1
이후 꾸준한 활동을 통해 자신만의 강력한 팬덤(fandom, 열광적인 팬 층)을 확보하고, 해외 진출이라는 큰 목표를 다시 세웠다.	0	1	2	0
＂그동안 한국에 우호적이던 상당수 일본인들이 최근 들어 부정적으로 돌아섰다.＂	2	1	2	0
`귀신같이 골라내는 아이들도 마늘 씹으면 그다지 유쾌하진 않을 거 같아요.`	2	1	1	2
그것은 바로 희소성이다.	0	1	2	1
건조 실적이나 차입금 규모 등 평가 항목 중 신생 조선업체들에 불리한 내용이 대거 포함돼 있기 때문이다.	1	1	2	1
선거가 끝나면 청년은 가장 먼저 잊힌다.	0	1	2	1
그러나 여전히 23.6%는 주위 사람들의 시선이 부담스러워 구매를 못 했다고 응답했다.	0	1	2	0
이현철 아파트사이클 연구소장도 인플레이션 시기에는 ＇원화채굴이 답이다＇라고 했습니다.	2	1	2	0
이 임금으로는 제대로 밥 먹고살기 힘드니 임금을 올리자는 구호였고, 매우 단순하고 명확했기에 많은 사람에게 굉장히 효과적으로 먹혔다.	0	1	2	0
연방수사국(FBI)은 우리 통제권 밖에 있고 그들이 자금 추적에 들어가면 뭐가 나올지 모릅니다.＇	2	1	2	1
노년에 접어들어 “글씨 잘 쓰는 일이 문장을 잘 짓는 일보다 어렵다”고 한탄했다.	1	1	2	0
예컨대 일자리 창출이 가장 중요한 경제 정책 목표라면 이에 반하는 결과를 내고 있는 최저임금 정책은 과감히 조정할 것이다.	1	1	2	2
또 하나 주목할 만한 것은 메신저 앱과 SNS의 범람으로 이제 더 이상 ＂명절이 아니면 언제 또 보겠어＂라는 심리가 강력하게 작용하지 않는다는 것이다.	0	1	1	1
대관령 설원에서 겨울스포츠의 뜨거운 감동을 낳고, 숨 막히는 한반도 긴장 속에서 평화 올림픽의 불씨를 살리고, 불굴의 의지로 한계를 극복한 장애인들의 가슴 뭉클한 휴먼스토리를 만들어낸 대장정이 지난 주말 끝났다.	0	1	2	0
2000년대 시단에 명징한 주름을 남긴 그의 시는 대학에서 ＇텍스트＇로서 가르쳐진다.	0	1	2	2
＂숙성은 30분 정도면 되고요.＂	2	1	2	1
당시 페루 선수의 골은 비디오 판독 결과 명백한 핸드볼 반칙이었다.	1	1	2	0
`그런데 대추는 말려도 수분이 많아서 꾸덕꾸덕한 느낌이 있습니다.`	2	1	2	1
그러나 지원금을 ＇미끼＇로 민간의 수익성과 창의성을 희생시켜선 안 된다.	1	1	1	2
기를 영문으로 표현할 땐 쉽게 ＇에너지＇ 정도로 국한해 번역하지만, 성경에 ＇태초에 말씀이 있었다＇는 것을 언기(言氣)로 해석한다면, 기는 창조와도 통한다.	0	1	2	1
프리랜서와 특수형태근로종사자도 대상이다.	0	1	2	1
전쟁 재발 방지만이 궁극의 목표라면 굳이 비핵화에 집착할 필요는 없다.	1	1	1	1
`주키니호박이 당뇨에 좋은 것도 놀라운데 이걸 생으로 먹어요?`	2	0	0	1
`제가 먼저 해볼게요.`	2	1	2	2
수십 년에 걸친 아파트가격 상승이 일부 투기세력의 농간에 의한 결과일 가능성은 더더욱 없다.	1	1	1	1
＂꼭 식초와 올리브유를 넣는 이유도 있나요?＂	2	1	0	1
하지만 벼랑 끝으로 몰리는 분위기이고, 나락으로 떨어지는 것 아닌지 불안감이 커진다.	1	1	2	1
혼자서는 햄버거 런치 세트로 4000원을 소비하면 되지만, 함께하는 점심은 밥과 커피라는 이중 소비를 촉구하기 때문이다.	1	1	2	1
＂자, 그럼 먼저 동태찌개부터 만들어 볼게요.＂	2	1	2	2
운동을 하다가 다치면 건강이 나빠질 것이다.	3	0	1	2
요즘 지구인의 관심을 끌고 있는 국가를 보면 공통점이 있다.	0	1	2	1
미래를 준비해야 한다고 걱정하지만 계획을 세우거나 새로운 것을 시도하기보다는 현재를 지키려는 노력이 더 큰 것 같다.	1	1	2	1
이와 같은 코드는 지난 1945년 세계 각국의 민간 항공사들이 모여 설립한 국제협력기구인 국제항공운송협회(International Air Transport Association, 이하 IATA)에서 만들어 만국 공통으로 사용되고 있다.	0	1	2	1
가령, DC형 운용 수익률이 5%인 경우, DB형과의 차이가 약 6200만원이지만, 7%로 가정하면 격차가 약 1억5000만원으로 2배나 증가한다.	0	1	2	2
`튼튼한 위 만들기 첫 번째, 위산 분비를 돕는 운동 <허리 비틀기>입니다.` 	2	1	2	1
더구나 워크아웃에 실패하고 운영자금이 고갈돼 회사 운영조차 할 수 없는 상황에 몰려 법정관리를 신청하는 것이 현실인데 효율성을 비교하는 것은 난센스일 수 있다.	1	0	2	1
실제로 그랬다. 	1	1	2	0
＂점점 커지겠죠.＂	2	0	2	2
그래서 한국팀은 팬들의 기대에 부응하기 위해서라도 최선을 다할 거라고 믿어지며 선수들은 최선을 다할 것이다.	3	0	0	2
기존 무역협정에서 제대로 다루지 못한 의제들이다 보니 IPEF에서의 논의가 국제 통상의 새로운 규범으로 발전될 가능성이 크다.	1	1	2	1
조직의 고질적인 비리 관행을 뿌리 뽑을 수 있는 시스템적 개혁이 동시에 이뤄져야 한다.	1	1	2	2
`바로 아나운서랑 간호사 2개의 전문직을 갖는 거였어요.`	2	1	2	0
UAE 원전 수주 이후 원자력발전을 수출산업으로 육성하기 위해 교과부가 보유한 안전규제와 진흥기능 중 후자를 떼어내 이를 지경부로 이관하는 방안이 논의돼왔다.	0	1	2	0
55자나 되는 자기 머리카락으로 목을 매어 죽은 뒤에 맨발인 채로 측간에 사는 부출각시 얘기다.	0	1	2	1
＂김**도 항암치료 끝나고 먹는 걸 좀 조절하셨어요?＂	2	0	0	0
세계적인 트로트 가수를 꿈꾸며, ＇보이스트롯＇을 통해 또 한번의 도전에 나선 황민우 군은 ＇리틀 남진＇으로 불리는 남동생 황민호 군과 함께 무대를 펼칠 예정이라 기대를 모은다.	1	1	2	2
